,id,age,gender,living_in_brasil,living_state,born_or_graduated,degreee_level,job_situation,workers_number,manager,salary_range,time_experience_data_science,time_experience_before,is_data_science_professional,linear_regression,logistic_regression,glms,decision_tree,random_forest,neural_networks,bayesian_inference,ensemble,svms,cnns,rnns,hmms,gans,markov_chains,nlp,gradient_boosted_machines,cluster_analysis,survival_analysis,longitudinal_data_analysis,joint analysis,no_listed_methods,sql_,r,python,c_c++_c#,dotnet,java,julia,sas_stata,visual_basic_vba,scala,matlab,php,no_listed_languages,most_used_proggraming_languages,sql,nosql,images,nlp,videos,sheets,other,sql,nosql,imagens,nlp,vídeos,planilhas,other,aws,gcp,azure,ibm,on_premise_servers,cloud_própria,other,mysql,oracle,sql_server,aurora,dynamodb,coachdb,cassandra,mongodb,mariadb,datomic,s3,postgresql,elaticsearch,db2,ms_access,sqlite,sybase,firebase,vertica,redis,neo4j,google_bigtable,hbase,other,microsoft_powerbi,qlik_view_qlik_sense,tableau,metabase,superset,redash,microstrategy,ibm_analytics_cognos,sap_business_objects,oracle_business_intelligence,birst,looker,google_data_studio,only_excel_gsheets,no_bi_tool_at_work,other,sql_&_stored_procedures,apache_airflow,luigi,aws_glue,talend,pentaho,alteryx,oracle_data_integrator,ibm_data_stage,sap_bw_etl,siss_sql_server_integration_services,other,have_data_warehouse,google_bigquery,aws_redshift,snowflake,oracle,postgres_mysql,ibm,teradata,microsoft_azure,do_not_know,other,data_hackers_blog,data_hackers_podcast,weekly_newsletter,slack_channel,data_hackers_bootcamp,do_not_know_data_hackers,prefered_data_hackers_initiative,telegram_groups,whatsapp_groups,youtube_channels,other_brasilian_blogs,other_slack_channels,twitter,abroad_blogs,abroad_podcasts,meetups_and_events,only_data_hackers,other,udacity,coursera,udemy,height,edx,data_camp,data_quest,kaggle_learn,online_courses,other,data_science_plataforms_preference,other,draw_participation,living_macroregion,origin_macroregion,anonymized_degree_area,anonymized_market_sector,anonymized_manager_level,anonymized_role
24,t162ewelwjyic8clr8kr6t162ejjy9z7,44.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),de 51 a 100,1.0,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Outras,Tecnologia/Fábrica de Software,Gerente,
25,wrgh1iu7ei5dewg6ywrgh1iupkam892u,50.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Finanças ou Bancos,,Engenheiro
26,zhmyh83lobpy4h1yutruszlzhmyh80ia,49.0,Masculino,1,Minas Gerais (MG),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 501 a 1000,1.0,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Mais de 10 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Podcast do Data Hackers,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,edX,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Varejo,Gerente,
27,86vuciiy92hbw3q586vdbbsd1ashgurq,19.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Estagiário,de 1001 a 3000,0.0,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
28,dsvahrssu6kx8y6kvebmdsvahrs0eq93,23.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Estagiário,Acima de 3000,0.0,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,de 1 a 2 anos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Newsletter Semanal,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,Udacity,,0.0,Região Sudeste,,Outras Engenharias,Outras,,Business Analyst/Analista de Negócios
29,fsd9vss8ycaanyzwfsd9vbfn0vsbd73d,32.0,Feminino,1,,1.0,Mestrado,Empreendedor ou Empregado (CNPJ),de 101 a 500,0.0,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Coursera,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Telecomunicação,,Data Engineer/Engenheiro de Dados
30,he0xc2gonzq9xrwhe0xckv5zx4ioahe2,31.0,Masculino,1,Rio de Janeiro (RJ),1.0,Mestrado,Trabalho na área Acadêmica/Pesquisador,,,,de 4 a 5 anos,de 4 a 5 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,Kaggle Learn,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
31,tnheiat1ey7qlmfchtbi4dv9vqmzafve,35.0,Masculino,1,Minas Gerais (MG),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,DSA,1.0,Região Sudeste,,Economia/ Administração / Contabilidade / Finanças,Outras,,Data Analyst/Analista de Dados
32,4ytf26sg3u7lqfgibodwn4ytf28opkb2,37.0,Masculino,1,Minas Gerais (MG),1.0,Pós-graduação,Empregado (CTL),de 1001 a 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Podcast do Data Hackers,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,cognitiveclass.ai,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Educação,,Desenvolvedor ou Engenheiro de Software
33,5ulis65pnc01tcuzw2b5ulis6ovosact,21.0,Masculino,1,São Paulo (SP),1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Menos de 1 ano,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Canal do Slack,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,,,
34,sk2zw4z0mebz7ja9hjsk2zw4hhxpu9qr,,Masculino,1,,1.0,Graduação/Bacharelado,Empregado (CTL),de 51 a 100,0.0,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 4 a 5 anos,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Newsletter Semanal,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,,Sigmoidal.ai,1.0,,,Estatística/ Matemática / Matemática Computacional,Seguros ou Previdência,,DBA/Administrador de Banco de Dados
35,cyhmhvqko7nkjw0fgl5cyhmhv58kls1j,32.0,Masculino,0,,,Pós-graduação,Empregado (CTL),Acima de 3000,1.0,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Menos de 1 ano,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Python,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Podcast do Data Hackers,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,Coursera,,0.0,,,Outras Engenharias,Varejo,Team Leader/Tech Leader,
36,15kmtpwmxk32d0d0adorubc15kmtpwvj,25.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,SAS/Stata,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,DataCamp,,1.0,Região Sudeste,,Outras Engenharias,Finanças ou Bancos,,Data Scientist/Cientista de Dados
37,pcmmlpn0enw54vhfbilpcmmlpnfwg8zb,24.0,Feminino,1,Espírito Santo (ES),1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Não tenho experiência na área de dados,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Podcast do Data Hackers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
38,byjb09c0nan9g6nebyk49qra5zuervnn,30.0,Feminino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,Coursera,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
39,ew3bzw9uezq7op66ew3bzwontvl2ex4a,20.0,Masculino,1,Paraná (PR),1.0,Estudante de Graduação,Empreendedor ou Empregado (CNPJ),de 6 a 10,1.0,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 6 a 10 anos,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Python,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Canal do Slack,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,,Data Science Academy,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Head,
40,axqeaa861hn9rp6jitdqraxqeaayp3yu,20.0,Masculino,1,,1.0,Estudante de Graduação,Estagiário,de 1 a 5,0.0,Menos de R$ 1.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Udemy,,0.0,,,Economia/ Administração / Contabilidade / Finanças,Setor Público,,Data Analyst/Analista de Dados
41,b5a77ogv0n8thob5a7lrc0r0p8lb2zg4,34.0,Masculino,1,,1.0,Doutorado ou Phd,Servidor Público,de 101 a 500,1.0,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,R,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Podcast do Data Hackers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,0.0,,,Química / Física,Setor Público,Gerente,
42,dlv3s0rodd6jtgkdl9eflgxsrrbmetyo,24.0,Masculino,1,Paraná (PR),1.0,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),de 11 a 50,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 6 a 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Newsletter Semanal,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,Udacity,,1.0,Região Sul,,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,,Outras
43,qh42peyi4pyjqh4vzpgcflxt90b7q6bp,23.0,Masculino,1,,0.0,Estudante de Graduação,Empregado (CTL),de 1 a 5,0.0,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Blog/Medium do Data Hackers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Alura,,1.0,,Região Sudeste,Estatística/ Matemática / Matemática Computacional,Outras,,Outras
44,bzju4rzpe0bx0ykujr89ikwbzju4resj,38.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 51 a 100,1.0,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,Mais de 10 anos,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,R,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,DataCamp,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Team Leader/Tech Leader,
45,swn0yh63kl4gp79majswn0ycyd1gkt7t,44.0,Masculino,1,Rio de Janeiro (RJ),1.0,Doutorado ou Phd,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 2 a 3 anos,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Blog/Medium do Data Hackers,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,Coursera,,1.0,Região Sudeste,,Economia/ Administração / Contabilidade / Finanças,Varejo,,Data Scientist/Cientista de Dados
46,ejgjipjvyxn9e1goejgjipsydmsgak8i,38.0,Masculino,1,,0.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Alura,,1.0,,Região Sudeste,Outras Engenharias,Finanças ou Bancos,,Desenvolvedor ou Engenheiro de Software
47,r08v61jcy1mt3r08lfmjpgz46yrh6uc1,23.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),de 501 a 1000,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 1 a 2 anos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Blog/Medium do Data Hackers,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Engineer/Engenheiro de Dados
48,qjmehydb9090fa7zftkqqqjmehbp4uim,27.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),de 51 a 100,0.0,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,Udacity,,1.0,Região Sudeste,,Outras Engenharias,Tecnologia/Fábrica de Software,,Data Analyst/Analista de Dados
49,vk7gr96qmepulm6stpgvk7grt3c189e2,45.0,Masculino,1,Paraná (PR),1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,Datascienceacademy,1.0,Região Sul,,Outras Engenharias,Indústria (Manufatura),,Outras
